1	13.4308043413206	13.4287673922269	13.4102156454664	13.2329165748681	12.1815078500989	10.5145292620211	8.84887927283862	7.20508713253486
2	17.2629426138371	17.259418347998	17.2272036672632	16.9293586302681	15.3908359724612	13.2239131977414	11.0690154943496	8.94432990963589
3	19.2628178661138	19.258020296875	19.214755211942	18.8187182131716	16.9701480333288	14.5365970625345	12.1217397194048	9.74202033283249
4	20.519138407647	20.5131959158648	20.4602380411371	19.9793824568014	17.909986138216	15.3064579992335	12.7254558431199	10.1834174843512
5	21.3905263832406	21.3835280329242	21.3216249427362	20.7659396571406	18.5287713765768	15.8052508553037	13.1074768860525	10.451543403732
6	22.0343593569179	22.0263720010277	21.956070425883	21.3326841067899	18.9628800453648	16.149501318402	13.3642970318361	10.6231992875039
7	22.5316266336595	22.5227030427854	22.4444273090234	21.7587190787129	19.2810581943724	16.397478356552	13.5438250689066	10.7364052658137
8	22.9285857143594	22.9187690335287	22.8328621014107	22.0901710046582	19.5219268565636	16.5815908988904	13.6726863296439	10.8117568510495
9	23.2536990459245	23.2430254804159	23.1502835204212	22.3536004957475	19.7090829286592	16.7214281673627	13.7669488059657	10.8618026603163
10	23.5254925370533	23.5139930845723	23.4147396644779	22.5678340258817	19.8572019056951	16.8297202590732	13.8364626941072	10.8939966065641
11	23.7565686311086	23.7442702578036	23.6387022942524	22.7439833043705	19.9762215204503	16.9144933319383	13.8878972535966	10.9136232199876
12	23.955811514748	23.9428237067481	23.8310272866345	22.8918573044316	20.0730575216862	16.9814731759592	13.9260432159225	10.9239109014244
13	24.1296714595309	24.1161306289728	23.9981423980279	23.0164353928899	20.1526469757869	17.0347304317085	13.9538905268585	10.9273000015368
14	24.2829491614469	24.2688666733743	24.1448300501867	23.1226191888447	20.2186032721052	17.0772305863035	13.9737739294977	10.9255794655188
15	24.4192940226087	24.4046800554026	24.2747245579419	23.2142967790677	20.2736807848198	17.1113043267662	13.9874183520167	10.9198592664824
16	24.5415314675965	24.5263952321739	24.3906387076926	23.2934549252074	20.3200105868876	17.1385509892147	13.996254858453	10.9111109326829
17	24.651884217788	24.6362341225352	24.4947845011369	23.3622091030861	20.3590480817087	17.1601981845139	14.0011742460265	10.900125921889
18	24.7522174886242	24.7359694347868	24.5890001063786	23.4228836539151	20.3920427369905	17.177251535486	14.0029040546891	10.8873071474948
19	24.8439015825773	24.8270332900048	24.6749739042939	23.4762122746893	20.4199872942069	17.1905059152772	14.0020468482567	10.873070264607
20	24.9280734670787	24.9105956802166	24.7535257099358	23.5232134560118	20.4436793463281	17.200596556881	13.9990801055587	10.857824590638
21	25.0056993733202	24.9876221256665	24.8256155895084	23.5647854806549	20.4637661375246	17.2080361378784	13.9944284101944	10.8417928995679
22	25.0775840153442	25.0589167078039	24.8920428157935	23.6019982154899	20.4807776672004	17.2132476112814	13.9884466051241	10.8251195912538
23	25.144403172388	25.125154639881	24.9534783350215	23.6353324035911	20.4951514973723	17.2166892448382	13.9812911963555	10.8079662778079
24	25.2067286653243	25.1869072338321	25.0104896506569	23.6650896114889	20.5072515808337	17.2185188786361	13.9731675519613	10.7905044668028
25	25.265047725624	25.2446612613822	25.06356011723	23.6917105709577	20.5173827179321	17.2189726040802	13.9642448268927	10.772872291139
26	25.3197781758388	25.2988341280229	25.1131040593078	23.7155700111968	20.5258531402108	17.2182481397262	13.9546631227153	10.7550747641087
27	25.3712804438317	25.3497858818099	25.1594787349222	23.7369886190754	20.5328890086964	17.2165119917286	13.9445390582111	10.7371805503928
28	25.4198671569883	25.3978288030059	25.2029938874842	23.756624750069	20.5386126531968	17.2139050994086	13.9340096579586	10.7192454507387
29	25.4658108678578	25.4432351258539	25.2439194359466	23.7743140422235	20.5431831627436	17.2105473233882	13.923180422046	10.7013555784928
30	25.5093503233541	25.4862433044848	25.2824917140435	23.7902640188433	20.5467374119698	17.2065410410286	13.912054275227	10.6835659916248
31	25.5506955887715	25.5270631341108	25.3189185688423	23.8046555044423	20.549393666528	17.2019740473196	13.9006896728725	10.6658451908073
32	25.590032263977	25.5658799647887	25.3535247662756	23.8176466738509	20.5512545204018	17.1969219109704	13.8891361749337	10.6482177083776
33	25.6275249744471	25.6028581903537	25.3864885186297	23.8293763951783	20.5524093039116	17.1914755833333	13.8774359038243	10.6307034094424
34	25.6633202789148	25.6381441542379	25.4177950124864	23.8399670054188	20.5529360693808	17.1857289549612	13.8656247368236	10.6133183052367
35	25.6975491045328	25.6718685830375	25.4475736266794	23.8496327115857	20.5529032375529	17.1796659755752	13.853733286535	10.5961330006595
36	25.7303287969607	25.7041486352002	25.4759402674129	23.8585161431058	20.5523709697896	17.1733295670297	13.8417877110945	10.5791263040911
37	25.7617648547518	25.7350896341797	25.5029990919859	23.866539033019	20.5513923172979	17.1667572276112	13.8298630284335	10.5622778050862
38	25.7919524034677	25.7647865414622	25.5288439735631	23.873778000457	20.5500141880487	17.1599817932708	13.8179532046963	10.5455937237692
39	25.8209774540801	25.7933252140037	25.5535597513582	23.8803015499875	20.5482781638427	17.1530320786876	13.8060454223042	10.5290787417582
40	25.848917981698	25.8207834820984	25.5772233021053	23.8861710813549	20.5462211935909	17.1459334193211	13.7941538070562	10.5127362553815
41	25.8758448539236	25.8472320769705	25.5999044619867	23.8914417547734	20.5438761838575	17.1387081315013	13.7822904563038	10.4965740604799
42	25.9018226327983	25.8727354320349	25.6216668228646	23.8961632350891	20.5412725037505	17.1313759043693	13.7704657213192	10.4806555589018
