1.06478209009678	1.0049791013946	0.982185507283324	0.909052157357934	0.890241110650158	0.771190030152677	0	0	0	0	0	0
1.06475913248483	1.00493155894593	0.982135445872546	0.909000453178748	0.890189356241817	0.771138230054133	0.0310302021987297	0.0310302021987297	0.0310302021987297	0.0310302021987297	0.0310302021987297	0.0310302021987297
1.06473615099552	1.00488396492057	0.982085332503597	0.908948697066558	0.89013754990215	0.771086378025203	0.0620604043974595	0.0620604043974595	0.0620604043974595	0.0620604043974595	0.0620604043974595	0.0620604043974595
1.06471314558018	1.00483631921419	0.982035167072207	0.908896888917136	0.890085691526931	0.771034473961659	0.0930906065961892	0.0930906065961892	0.0930906065961892	0.0930906065961892	0.0930906065961892	0.0930906065961892
1.06469011618995	1.00478862172214	0.981984949473794	0.908845028625944	0.890033781011621	0.770982517758963	0.124120808794919	0.124120808794919	0.124120808794919	0.124120808794919	0.124120808794919	0.124120808794919
1.06466706277584	1.00474087233947	0.981934679603461	0.908793116088126	0.889981818251364	0.77093050931226	0.155151010993649	0.155151010993649	0.155151010993649	0.155151010993649	0.155151010993649	0.155151010993649
1.0646439852887	1.00469307096092	0.981884357355993	0.90874115119851	0.889929803140989	0.770878448516377	0.186181213192378	0.186181213192378	0.186181213192378	0.186181213192378	0.186181213192378	0.186181213192378
1.06462088367924	1.00464521748089	0.981833982625858	0.908689133851608	0.889877735575006	0.770826335265825	0.217211415391108	0.217211415391108	0.217211415391108	0.217211415391108	0.217211415391108	0.217211415391108
1.06459775789802	1.00459731179348	0.981783555307203	0.908637063941609	0.889825615447607	0.770774169454796	0.248241617589838	0.248241617589838	0.248241617589838	0.248241617589838	0.248241617589838	0.248241617589838
1.06457460789543	1.00454935379246	0.981733075293858	0.908584941362385	0.889773442652661	0.77072195097716	0.279271819788568	0.279271819788568	0.279271819788568	0.279271819788568	0.279271819788568	0.279271819788568
1.06455143362173	1.00450134337127	0.981682542479328	0.908532766007485	0.889721217083719	0.770669679726467	0.310302021987297	0.310302021987297	0.310302021987297	0.310302021987297	0.310302021987297	0.310302021987297
1.06452823502702	1.00445328042305	0.981631956756796	0.908480537770135	0.889668938634007	0.770617355595942	0.341332224186027	0.341332224186027	0.341332224186027	0.341332224186027	0.341332224186027	0.341332224186027
1.06450501206125	1.00440516484059	0.981581318019121	0.908428256543236	0.889616607196425	0.770564978478486	0.372362426384757	0.372362426384757	0.372362426384757	0.372362426384757	0.372362426384757	0.372362426384757
1.0644817646742	1.00435699651638	0.981530626158837	0.908375922219364	0.889564222663549	0.770512548266676	0.403392628583487	0.403392628583487	0.403392628583487	0.403392628583487	0.403392628583487	0.403392628583487
1.06445849281552	1.00430877534255	0.981479881068148	0.908323534690768	0.88951178492763	0.770460064852761	0.434422830782216	0.434422830782216	0.434422830782216	0.434422830782216	0.434422830782216	0.434422830782216
1.06443519643469	1.00426050121094	0.981429082638933	0.908271093849368	0.889459293880586	0.770407528128661	0.465453032980946	0.465453032980946	0.465453032980946	0.465453032980946	0.465453032980946	0.465453032980946
1.06441187548105	1.00421217401302	0.98137823076274	0.908218599586755	0.889406749414009	0.770354937985967	0.496483235179676	0.496483235179676	0.496483235179676	0.496483235179676	0.496483235179676	0.496483235179676
1.06438852990375	1.00416379363996	0.981327325330785	0.908166051794189	0.889354151419159	0.770302294315939	0.527513437378406	0.527513437378406	0.527513437378406	0.527513437378406	0.527513437378406	0.527513437378406
1.06436515965182	1.00411535998259	0.981276366233953	0.908113450362597	0.889301499786963	0.770249597009504	0.558543639577135	0.558543639577135	0.558543639577135	0.558543639577135	0.558543639577135	0.558543639577135
1.06434176467411	1.00406687293139	0.981225353362795	0.908060795182574	0.889248794408015	0.770196845957256	0.589573841775865	0.589573841775865	0.589573841775865	0.589573841775865	0.589573841775865	0.589573841775865
1.06431834491933	1.00401833237653	0.981174286607526	0.908008086144376	0.889196035172574	0.770144041049453	0.620604043974595	0.620604043974595	0.620604043974595	0.620604043974595	0.620604043974595	0.620604043974595
1.06429490033601	1.00396973820782	0.981123165858025	0.907955323137928	0.889143221970561	0.770091182176019	0.651634246173325	0.651634246173325	0.651634246173325	0.651634246173325	0.651634246173325	0.651634246173325
1.06427143087254	1.00392109031475	0.981071991003835	0.907902506052812	0.889090354691561	0.770038269226537	0.682664448372054	0.682664448372054	0.682664448372054	0.682664448372054	0.682664448372054	0.682664448372054
1.06424793647713	1.00387238858645	0.981020761934156	0.907849634778274	0.88903743322482	0.769985302090252	0.713694650570784	0.713694650570784	0.713694650570784	0.713694650570784	0.713694650570784	0.713694650570784
1.06422441709785	1.00382363291174	0.980969478537851	0.907796709203219	0.888984457459241	0.769932280656069	0.744724852769514	0.744724852769514	0.744724852769514	0.744724852769514	0.744724852769514	0.744724852769514
1.0642008726826	1.00377482317908	0.980918140703439	0.907743729216209	0.888931427283387	0.76987920481255	0.775755054968244	0.775755054968244	0.775755054968244	0.775755054968244	0.775755054968244	0.775755054968244
1.06417730317912	1.00372595927657	0.980866748319096	0.907690694705462	0.888878342585478	0.769826074447915	0.806785257166973	0.806785257166973	0.806785257166973	0.806785257166973	0.806785257166973	0.806785257166973
1.06415370853497	1.00367704109199	0.980815301272652	0.907637605558854	0.888825203253387	0.769772889450038	0.837815459365703	0.837815459365703	0.837815459365703	0.837815459365703	0.837815459365703	0.837815459365703
1.06413008869757	1.00362806851277	0.980763799451594	0.907584461663912	0.888772009174643	0.769719649706446	0.868845661564433	0.868845661564433	0.868845661564433	0.868845661564433	0.868845661564433	0.868845661564433
