1	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
2	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
3	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
4	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
5	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
6	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
7	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
8	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
9	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
10	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
11	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
12	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
13	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
14	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
15	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
16	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
17	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
18	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
19	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
20	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
21	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
22	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
23	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
24	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
25	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
26	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
27	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
28	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
29	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
30	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
31	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
32	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
33	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
34	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
35	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
36	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
37	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
38	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
39	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
40	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
41	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
42	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
43	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
44	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
45	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
46	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
47	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
48	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
49	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
50	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
51	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
52	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
53	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
54	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
55	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
56	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
57	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
58	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
59	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
60	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
61	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
62	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
63	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
64	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
65	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
66	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
67	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
68	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
69	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
70	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
71	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
72	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
73	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
74	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
75	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
76	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
77	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
78	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
79	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
80	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
81	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
82	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
83	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
84	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
85	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
86	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
87	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
88	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
89	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
90	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
91	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
92	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
93	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
94	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
95	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
96	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
97	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
98	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
99	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
100	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
101	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
102	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
103	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
104	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
105	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
106	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
107	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
108	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
109	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
110	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
111	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
112	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
113	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
114	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
115	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
116	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
117	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
118	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
119	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
120	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
121	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
122	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
123	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
124	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
125	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
126	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
127	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
128	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
129	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
130	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
131	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
132	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
133	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
134	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
135	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
136	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
137	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
138	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
139	0.001	0.0001	1e-05	1e-06	1e-07	1e-08	1e-09
