1	0.903239046655569	0.847821405056002	0.834354391743993	0.81090844501716	0.807756647099145	0.789673347933604
2	0.901336517732126	0.838911995275153	0.826699616253823	0.807161510046811	0.804194625419755	0.785626130610547
3	0.900125419381993	0.833424391770114	0.82226213017677	0.804776286430574	0.801849693678863	0.782890521683159
4	0.899235310031432	0.82953829209583	0.81922174779835	0.802986264613995	0.800081218331394	0.780790711058195
5	0.898529590356998	0.82657159562903	0.816941318048272	0.801559424665734	0.798642591714832	0.779076340410725
6	0.897945949981812	0.824215541274629	0.815148235905828	0.80035963141485	0.79743173127981	0.777624850468783
7	0.897449136067735	0.822268286958902	0.81367314133039	0.799320142497412	0.796386924088564	0.776355691550312
8	0.897017218256334	0.820619299204089	0.812423170664172	0.798401111913081	0.795460509700222	0.775229694141427
9	0.896635614961607	0.819196131266507	0.811340870925006	0.797582016052719	0.794627014879505	0.774222545219804
10	0.896294138136393	0.817951763328015	0.810387740764282	0.796842959632616	0.793868519343051	0.773303273746007
11	0.895985390155867	0.816855217358992	0.809538516240804	0.796165247136169	0.793173750106091	0.772456816415255
12	0.895703831399162	0.815872013909995	0.808778960604959	0.795538928367179	0.792537977148953	0.771671746710303
13	0.895445207377012	0.81498252790398	0.808087008201572	0.794956330618564	0.7919459393931	0.770943458326282
14	0.895206180801674	0.814171623284333	0.807451669547426	0.794411407433296	0.791391663380685	0.770265130057679
15	0.894984086449012	0.813427411362896	0.8068643854024	0.793899305738454	0.790870341330626	0.769626054113451
16	0.894776762704439	0.812740405176472	0.806318369712678	0.793416068710215	0.790378043921423	0.769021623618625
17	0.894582432704739	0.812102928525451	0.805808158156217	0.792963569660762	0.789911516840522	0.768448013146981
18	0.89439961853406	0.811508693644643	0.805329290258368	0.792534727776314	0.789468033298548	0.767902009848582
19	0.894227078030866	0.810952493395401	0.804878080683408	0.792126156644044	0.789045284935279	0.767380888102381
20	0.894063757419246	0.810433478679269	0.804451451512957	0.791735910690531	0.788642868998201	0.766884537565012
21	0.893908755240717	0.80994608554369	0.804046807134225	0.791362316403022	0.788261182494833	0.766412527178853
22	0.893761294502352	0.809485342320739	0.803663339800745	0.791003923453898	0.787894876775944	0.765959065618118
23	0.893620700895883	0.80904859180029	0.803300865742615	0.790659466381356	0.787542681608498	0.765522641487466
24	0.89348638556832	0.808633541955192	0.802954465867962	0.790327834194895	0.787203480678187	0.765101924638382
25	0.893357831350236	0.808238203507972	0.80262273235268	0.790008046010722	0.786876287479629	0.764695738030715
26	0.893249538334427	0.807859712531264	0.802306194467662	0.789701729958925	0.786558792648219	0.764303705809592
27	0.893116231369486	0.807499928027873	0.801998488225432	0.789400613945412	0.786254513599881	0.763922879941491
