1	16.8767393353668	16.8418700392193	16.7721314469244	16.4583077815974	16.3188305970075	16.1793534124177	16.0050069316805
2	21.0226798253605	20.9792445364651	20.848938669779	20.4580210697206	20.2842799141391	20.1105387585576	19.8933623140808
3	23.1055404195188	23.1055404195188	22.9141901883013	22.4836521680618	22.2923019368443	22.1009517056267	21.8617639166048
4	24.4482103281011	24.4482103281011	24.2457406773508	23.7901839631626	23.5877143124122	23.3852446616619	23.0815401855365
5	25.3927964327554	25.3927964327554	25.1299310452527	24.656773347748	24.4990541152464	24.2361887277437	23.9733233402411
6	26.1038092589858	26.0497641052405	25.8335834902593	25.3471771065515	25.1309964915702	24.914815876589	24.5905449541171
7	26.6644417759871	26.6092358923929	26.3884123580162	25.8915594056686	25.6707358712919	25.4499123369152	25.1186770353502
8	27.1217162883719	27.0655636666568	26.7848005580816	26.3355795843611	26.1109690975009	25.8302059889256	25.4932902586353
9	27.5044086263132	27.4474636809171	27.1627389539367	26.7071793907679	26.4793996091835	26.1946748822031	25.8530052098265
10	27.8312155168232	27.7735939526062	27.4854861315211	26.9668920535678	26.7940273609168	26.5059195398316	26.1601901545295
11	28.1148682196305	28.0566593827368	27.707406361375	27.2417356662258	27.0089003186512	26.7760649710766	26.3686031128211
12	28.3643696039132	28.3056442010066	27.9532917835667	27.4834885603134	27.2485869486868	27.0136853370602	26.6026075167137
13	28.5862870898715	28.5271022304722	28.1719930740763	27.6985141988817	27.4617747612844	27.1658504642878	26.8107413078919
14	28.7855379468827	28.7259405598291	28.3683562375075	27.8915771410788	27.6531875928645	27.3552006575966	26.997616335275
15	28.9658863803492	28.9059156010939	28.5460909255616	28.0663246915185	27.826441574497	27.5265876782201	27.1667630026878
16	29.1302693777162	29.0699582609922	28.6477804439238	28.2256026268555	27.9843581599593	27.682802576339	27.2606247592707
17	29.2810168065847	29.2203935833827	28.7960310209684	28.3716684585542	28.129175565746	27.8260594497358	27.4016968873215
18	29.420004002875	29.3590930215026	28.9327161518957	28.5063392822888	28.2626953567992	27.9581404499371	27.5317635803302
19	29.5487599956886	29.4875824387617	29.0593395402735	28.6310966417852	28.3863864140777	28.0804986294432	27.652255730955
20	29.6685458291091	29.6071202683863	29.1771413433268	28.6857368575444	28.4400346146533	28.1329068110393	27.7643534467025
21	29.780412268974	29.6570979324565	29.287154922904	28.793897576834	28.5472689037991	28.2389830625053	27.8073828846941
22	29.8852430093916	29.7614945911333	29.3902493363582	28.8952556633248	28.6477588268081	28.3383877811622	27.905268317258
23	29.9217092594234	29.8596310244454	29.425083379599	28.9905357347526	28.7422227948404	28.4318316199501	27.9972839751037
24	30.0144156082268	29.9521450364255	29.5162510338164	29.0803570312073	28.8312747440021	28.5199218849956	28.0840278823865
25	30.1020378507169	30.0395854900308	29.6024189652278	29.1652524404249	28.9154429976803	28.6031811942497	28.1660146694467
26	30.1850523279353	30.1224277380433	29.6840556087994	29.2456834795555	28.9951851199876	28.6820621705277	28.2436900412838
27	30.2638740170087	30.2010858966415	29.7615690540708	29.3220522115002	29.0708997300312	28.756959128195	28.3174422856243
28	30.3388664043082	30.2759226980752	29.8353167544441	29.3947108108131	29.1429359858811	28.8282174547161	28.387611511085
29	30.4103494789591	30.347257467592	29.9056133880221	29.4639693084521	29.2116012629836	28.8961412061479	28.3914051152108
